,Amazon River,Congo River,Mississippi River,Yenisey,Ob,Parana Rio,Yangtze River,Mackenzie River,Nelson River,River Murray,Lena,Orange River,Yukon River,Yellow River,Tocantins Rio,Niger River,Niagara River,Sao Francisco,Colorado Rio,Columbia River,Songhuajiang,Arkansas River,Saskatchewan River,Zhujiang,Parnaiba Rio,Snake River,Okavango River,Cooper Creek,Colorado Rio,Fraser River,Olenek,Kura River,Rhine River,Elbe River,Danube River,Red River,Huaihe,Liaohe,Diamantina River,Albany River,Brazos River,Oder River,Colorado River,Hayes River
1981,1140.024764080737,309.868496646134,82.61575659737667,254.7342420062778,222.2764870332543,133.3585062138683,391.5154406764675,115.9284037668928,82.62060880414083,18.02907203279831,223.9208477388146,1.595021025038146,76.47166431681931,32.91407988549228,390.9525970405495,86.362771057062,193.1321794587535,161.63345354145,48.90254821302627,298.5406510093137,236.05915725367,29.76700446258205,97.75543639560328,2870.564220555898,95.33678832070594,160.2643669790961,32.98317329579178,19.34237728338028,16.01684624247145,380.8608695533879,93.97048804008772,49.5717396760669,553.1660988003676,301.5136678349609,508.3055304413292,24.70427560166726,133.8809842816162,61.7169250590313,15.57696437325867,251.324849365534,26.64689915603748,221.1616189812886,12.31631442172033,164.8723288105325
1982,1220.88653150546,304.0654671572409,155.1784251682743,241.7691509940306,190.4491351702314,202.340162740813,439.1724945827585,129.0292614932343,99.56189935587334,5.99733377232907,211.7253579593722,2.900990490815911,90.29669779936856,35.64385197198293,457.1684301067241,65.23002504951006,242.2075597070871,163.1699371685303,77.65040459551034,400.7760905327287,178.4847746627673,66.02425979915238,98.00766286225185,2841.668066865264,54.51415748675049,260.1686929289161,45.72541345048779,0.1384905558802444,55.31103453891976,486.9258380612134,91.15004629267007,67.35986121708426,496.3775433734088,164.2487113228613,428.19437186084,64.80132088348815,295.3754136462583,51.70925967949804,0.001530491337895625,294.5695737790901,23.69853533136825,140.9795033289778,13.75146155991909,143.8359505062469
1983,1015.882823998439,277.4067761756016,168.0377694420418,297.9884509770615,257.4769214948749,402.4654818654125,574.1041769800056,119.7258656514308,90.9395154801019,16.82869488872801,267.0712333850058,0.837819136965757,80.68983095425656,37.95737401282403,413.5229453868078,43.23637206588636,199.6595684145072,208.6183606412053,95.91905812379176,377.5827650257667,216.5095451551549,82.3660684091512,88.1281176236013,4315.6049092146,41.51226333836194,227.3338295831841,23.43585456708627,17.81807646415471,34.0101527883029,415.266339387857,90.88999245536016,56.6440354760944,413.547706287525,153.5439444141744,343.6637373343499,71.60705314161432,358.3787469877636,60.33137224453099,2.885255221824822,237.7726699349205,20.98307614012643,56.28852425427912,12.02205100159822,173.1584579946407
1984,1165.842806954859,261.7254081247569,179.6921076424304,236.5931549030945,229.042981852837,181.2490489359225,420.8473526321286,107.0885651014062,98.93186425971476,19.11538178817293,181.3406669583102,1.174603101902864,64.38753974397333,45.5689283112675,361.9767141678941,35.32251053602447,249.6191787835384,69.69275173585369,83.79291252658075,342.190010669528,249.945507508358,83.0278735769201,92.52757853285866,2457.995632615414,74.40586218699545,250.1300703681819,18.14484732163538,14.22297594967197,41.32930380352592,407.0086321611302,96.43122831254517,48.41382378483704,470.3207688738154,181.6345267670524,415.4506411178406,32.12580746566743,316.2047287597109,80.02615777299921,5.746713467988728,444.9565038294309,13.01174500324509,49.63269152639762,6.8261254781561,150.282740518437
1985,941.2172945754747,325.8122878226484,142.4416951082486,253.4918969199565,245.3347796267774,176.0867178503203,370.7460875301135,131.5976955136111,123.2172471129954,8.187049792666869,150.630232618889,0.8908367929638858,112.737013449263,43.99346329630376,731.9626960441494,52.80392943840237,240.6322393406998,207.7968611045955,65.7835082011173,250.5209357842949,258.4469943944935,131.3784131292342,119.4075240896278,2660.669187968225,313.1027858553387,101.6183424842588,54.38591714185556,2.314188138968051,17.11658201360705,439.3280837073082,80.61598108284228,50.07044139943629,341.3158632594073,189.4761353851565,443.0409620480343,92.42279080538756,256.7278883572015,96.9390330535655,3.899830906251568,409.6137314473735,36.70667402396665,147.5358355681285,15.38226655599104,183.2976169385209
1986,1107.272065623567,306.3279618276561,127.0355580840918,259.6267119241355,272.9402799723591,163.9054924060014,337.1182496214069,132.2117561911577,122.9701446184837,12.02049895381094,98.58369262708028,0.6537082267560961,84.62861126274869,31.88559869937054,537.1001924455471,56.73730486703591,236.9433190325612,102.4177500674691,69.46175023098114,352.4147770236791,253.1184414987162,84.56071861882144,107.7485425577181,2301.959012029572,213.1048796902037,231.2970708845752,27.49804098664395,2.48690548325491,36.03133577390829,405.4508871036118,132.5983888464863,41.54093279512349,465.201846211809,209.239165525025,383.258839231614,56.12935820997733,181.655005693599,109.7227458714473,3.601687062134978,342.3841860744778,28.54028321950416,116.8349548054687,22.43251341178846,168.7094714758628
1987,979.3461878286711,321.7584708890869,106.2401661975477,225.3368086907764,237.9175828021968,194.9230337335158,382.3583571624583,120.0273943566029,96.16577952299754,7.094672970324821,133.400508710178,3.032551060423451,78.67651877636489,23.82484647025159,332.8838623324552,51.42423688403,152.1905348564638,58.5553328269035,68.18160750534898,233.2149450809703,241.1803040776699,94.82673756274212,79.11683384419322,2527.111129986518,67.67252174763574,104.9627288750941,25.67975252147179,0.8335336651865679,52.49174959399755,377.7262907580409,103.068324204928,60.12505798823307,518.4951237967454,315.6293651269153,533.2023222149305,67.89637410614,257.7386862359181,99.80443197564027,0.05774416938917959,253.6206533432102,23.85600786250431,199.5071532198285,16.43017320877619,164.4399770758974
1988,1019.130192218129,334.0111072550583,96.71773292829154,302.2601402310975,201.5060559337571,152.2137806385119,382.0534715390321,124.915088998737,84.12669207084885,13.85082024191908,237.7673058706506,11.25102614141515,82.59669178006615,23.61550552555017,453.9910096931145,60.62267159276708,194.8670709753289,69.91009351496875,54.3185252624169,236.0407395097045,273.8945592142485,79.91399837076138,84.01596472965024,2329.053361977518,90.77807137019205,115.0639506153732,27.89846198345988,5.742826890713959,19.10344510742571,379.5717432423517,114.7342595313667,88.2382189977231,511.1606074083463,239.0456264020309,463.3601586909923,54.24618465262817,155.7742673729601,82.01012450886292,3.884416788100142,264.1301976251301,10.76660242649374,164.0553095251893,7.925469640571575,132.3584516258255
1989,1133.496900556885,353.725635729787,147.1168092842879,259.8170919705363,178.1375081072466,175.1556823556758,434.5524413069183,116.0528503448055,110.9915198939449,18.99300007065648,200.8936964636485,3.638266030265518,97.3429106442859,31.58068125640403,554.9429728963657,74.16825730321533,187.8369282410926,141.5761058054724,48.2458941951777,306.1732471815449,209.6523481690896,63.35842803313177,91.96522801758599,2282.960806701905,138.0629706744765,176.7119878962302,50.17205277406697,22.38144820076712,15.11145815693227,408.9308730348911,156.9505134339787,64.36455597495615,303.5820406682018,126.298569604233,406.6529300361391,54.02262839677453,256.5492405126219,61.65354268112377,10.65428279798967,330.4766263892078,14.71256802190417,87.22797273178962,4.403254860106583,132.8634610259137
1990,1044.105698603967,335.6921982952366,156.7695114002872,256.6092522931426,235.1557864876741,225.1993062954407,420.8001036300921,111.1474843758517,107.9168945191479,16.54274976145862,149.3059921469383,1.632482471505881,102.1948950772689,33.66398950021697,420.2713494693486,77.2901431080668,228.1324418833747,51.88437861819148,54.17404112809188,273.0751266152085,247.617070450859,120.9223549552252,121.8309715343163,2454.666111284569,73.44239842226578,102.9575998013364,16.52774511342631,39.73390163591439,10.2657496098577,394.9086960486936,154.1338549841538,65.70103736989931,354.5293826632348,132.2246824573617,388.1766773852041,113.0388932483019,228.4855448359936,86.22675496493696,20.32909119429592,362.0971472825989,26.90366408522014,44.5386955729205,11.06511514907687,153.6348681918382
