,Amazon River,Congo River,Mississippi River,Yenisey,Ob,Parana Rio,Yangtze River,Mackenzie River,Nelson River,River Murray,Lena,Orange River,Yukon River,Yellow River,Tocantins Rio,Niger River,Niagara River,Sao Francisco,Colorado Rio,Columbia River,Songhuajiang,Arkansas River,Saskatchewan River,Zhujiang,Parnaiba Rio,Snake River,Okavango River,Cooper Creek,Colorado Rio,Fraser River,Olenek,Kura River,Rhine River,Elbe River,Danube River,Red River,Huaihe,Liaohe,Diamantina River,Albany River,Brazos River,Oder River,Colorado River,Hayes River
1981,555.7426848387428,116.0059963258023,104.255231124034,178.9264290391447,125.5074482239728,185.6167068524584,301.6623146329866,140.754918060886,101.6014517543536,18.14455390729374,129.5901046629347,6.916241758510591,81.99466121778617,60.99082472398771,519.6723728316382,48.51018268830647,206.2789518924889,248.8848246285016,23.02581700954922,262.5813586075738,52.65721550154578,73.52715324038125,101.471465276015,1996.044672652909,69.711431327824,121.0048400664521,1.085423716080228,9.92591041390659,29.78849142040176,335.7694314613811,53.25805353015751,85.2153158089456,341.4550247431843,228.2673073611698,370.3084002852057,97.51028750849628,66.82904036349066,8.83854342266106,7.580841995447782,298.5098630402334,80.138584190029,191.52800428049,46.29908732309136,203.0541528592698
1982,604.5796485191645,139.3292185958665,202.8461439616044,147.5659778025682,111.4068522376173,272.8652704790787,356.6767217739821,166.2405523900523,133.3598503821965,9.428523685099584,130.0851312645384,3.044443309968057,120.3646135737177,49.86869927694249,488.2311672291488,29.32136051333453,239.6542170551208,230.9070918175803,53.35670330988383,319.9891676549657,33.83414921333758,100.951410519789,117.1735074615492,1990.958629237336,35.40500564612813,193.7340090493113,11.31305963056611,3.339554927511915,85.59337973503827,444.2295468151315,48.43982037675549,139.3514390834592,379.1831704916879,194.3404897610658,396.7155976430901,146.279029265241,223.7792027357675,6.985043727973854,2.356955514048797,377.2921037434161,84.87399178877281,158.1167338011825,28.21375409948888,198.0429521319715
1983,461.14706759399,90.92207376711735,173.5298789015325,190.9684876328724,162.5947844720538,453.1138529397953,455.5597205341161,139.0335976180011,119.2774008903752,20.71953378408891,162.8733932700515,2.407469927500036,81.35723177736908,64.95638443259377,502.7195885723117,20.91150680095234,213.2566688184601,302.3101964750117,63.70145597399782,330.7773484831145,58.74501813454768,92.38650921556065,100.7046219525417,3267.458782208445,27.58401091094819,194.0841779483647,1.10223717629607,9.064483549222727,80.33675389210403,348.0525652690706,44.22334930547106,88.26070335929991,369.2736776443051,151.4113019003337,305.4535671735769,97.45512847782308,226.5864585226711,14.24841795432739,5.141569135171535,354.3791752968425,64.05131562820254,103.7461411697963,26.98880401957734,246.3139385806661
1984,568.3249413907299,83.002493127134,215.2294927805929,156.1897645748033,130.6252465901072,179.272838296432,305.5172686597269,115.8048388860351,120.0941753721462,17.11801745003826,120.200280777655,2.646397446490498,93.35798984473256,54.17211223153982,377.3432875300933,15.06364297876943,229.5740496383076,106.6568866775789,61.58779133327603,299.723282369469,58.75283205400059,137.9363320745711,95.89245044186548,1664.368979943045,43.26461454295023,207.076008013708,0.3274650049727359,6.715300459302845,79.79052953514312,356.9221623927788,58.10919280730825,86.77411487274067,276.1926279436424,149.2573264549412,285.596773753585,121.6832390051942,175.6988839106564,15.65217536549677,6.235821088120876,310.5568392918955,104.9175074997309,95.11564398765105,56.43537002284521,170.1957564819108
1985,350.7622673402322,136.6702752910121,173.3113116115018,161.0395431542572,137.5171905637833,213.183805756452,272.7046367898504,155.2687239860676,156.183654561142,13.84504741514928,104.7562125077506,3.583805481315778,119.329491065816,59.41208628329726,741.9627409611085,43.88429956843239,260.9665269753071,271.8012882950114,53.86507454582904,232.5626947874742,69.2470085357728,157.8568874392203,145.0883465069796,1746.854820176361,283.9852034952231,127.8346355786176,1.478823033342171,5.276677330872023,25.92278063401822,378.9217556087492,56.33763932392163,121.7996672872067,268.3548151638952,150.4695503096742,345.1520947122658,147.8493565431358,110.6782008869661,38.04600147297579,4.585786541475584,433.0832673132341,113.243611501474,124.5630786730768,43.8423302293177,195.0525621064998
1986,482.9486431400089,113.405308482015,169.3611268844134,174.0948236784723,159.0565913640021,197.5240510721203,230.9889374209501,157.582910300668,147.4643106536505,13.6874821803575,75.32987756451165,4.306713394621095,106.4309079943073,31.19648989059887,515.2862224788048,34.023835684583,227.7159782471055,189.8360618096935,44.0857517245278,313.6582576483009,75.31391383932659,138.0735830345713,130.36996369859,1554.280465207694,197.2504468483278,196.3270073565172,23.69519092471398,5.709627096497784,64.17784225730125,351.4030134457065,65.7422805477666,94.00823862406463,290.6140914444942,173.9379653272613,322.5477507606132,153.7689771679642,61.9335618361093,42.8137838866008,5.157992401150585,348.2512079916298,159.4992056938167,136.4316486375428,117.2580244858716,200.7745555883595
1987,392.1725784908929,112.8291109130412,119.2419645977678,148.778414637156,132.1541871482914,256.4590946231332,277.2480999611934,131.7212093632659,95.16873244800564,13.93859824802388,60.51303381850038,8.011659990712433,97.77494305632405,28.30526526083686,332.0289781513432,27.8822170408555,143.9139136714535,88.49025911644122,44.02111007791486,169.6528484752615,60.41354442967535,131.3235053126465,89.47750459355842,1650.605919370775,58.37892036130173,75.50093306917215,12.84115132184937,6.580742171472243,93.48883413811588,246.6316623858266,72.45125819438215,150.8427403437451,361.3607721414821,234.3197368983647,408.5241673677251,159.6677045286855,139.2663817395733,24.43884309659085,5.299248779242566,281.9762551842396,130.0991138936777,167.6253505102395,92.23978124054777,177.3089339878529
1988,432.3186589758291,118.7220888517717,105.2270310149475,185.3192524745475,123.0198632828767,193.8184287072039,274.305010836047,152.1199063679073,71.00910330547397,18.65722708457005,120.6530737513947,22.63710204095096,87.76856000782088,39.09944308466986,489.0320041667588,49.67422870201522,222.1630725999182,143.1845305006374,31.92243063852788,178.1951173939569,62.38522653879275,64.34652910638896,62.66253454920751,1345.804832711874,87.60033635397672,55.65192729214862,4.79968930179798,6.534889560537651,28.67597325185448,292.435595956519,49.93682911822923,182.5429061592136,361.3376758019181,218.3321517724768,380.371663263056,47.59609849614718,58.89724439379373,9.824154429784604,5.612427776713268,347.9279551002669,14.48777063216448,167.8703411256909,12.39953161874904,180.4834542740439
1989,512.4077669981234,150.9652213608054,151.5774268398669,172.903928942777,104.4775870656611,236.928897085201,349.4916625434707,127.0951616288629,108.3443750902943,18.7724614608549,119.0031505034559,9.316651430865312,103.8695992943398,50.16369048195433,579.8062400864416,50.30428134599984,169.2108282055144,176.7582865025892,22.04817894707805,247.2704420334743,49.95063898625847,83.34604822232662,90.23600942486473,1500.5648426156,97.55480203856033,140.2378439432572,47.30257533601529,7.966651714263504,45.52846351355402,307.9418558779278,74.56665775811221,84.07738676831481,251.0791990463273,153.4518809177511,347.7222563594323,114.8668557996259,160.4637658091125,8.07232451179428,5.30784740163811,332.0803370400412,77.49348952603454,114.5995511668688,23.13404898420528,188.3559125117727
1990,451.0827908687509,129.4113997274899,190.8827624709208,167.9944214226956,147.9081746610056,252.0950356518105,316.732374637242,126.4122646480333,108.2054463939002,17.72823770929185,87.81220150631286,2.086063495780427,106.3709781635958,38.73671270226081,349.3498824632734,27.59996833677319,243.2095021946837,130.5357481292087,22.20342551989731,221.3903376224808,60.76692975586317,121.4898748183023,113.4958676515133,1652.237613539798,91.56901699169774,77.98690098477904,0.09965977925554116,9.387876199081902,24.14316813892762,286.0566835079391,116.4043239662921,139.3267325430632,249.5364503776279,138.156318658681,297.677482799775,163.4732519658115,112.2309247388253,21.46045518305821,6.081537612473567,414.5154308770696,54.27185355260517,89.59870540889426,25.5400762999952,191.1530572530709
1991,440.8512434509251,127.5029485623936,152.904330397348,174.5387028782681,125.926122251984,220.5898467557324,318.4876140289613,149.4309106275479,104.2587187744679,14.20641631067839,93.87528206578504,6.837715182517376,129.8553897224056,23.7166922719362,463.8297009551443,33.87205446316418,210.7887335797474,114.4540967467827,39.8612332950832,229.8416170356498,59.06177063407896,85.52541107004424,100.1340895837444,802.4647059473608,62.28234073584317,96.79096292345736,8.109995762580331,8.352212784440582,45.8725519448414,378.710252924353,55.16184816823986,109.8394131555771,234.0681372064018,136.3625160089779,317.8977595879173,156.4968603468481,264.8915314443092,24.40275539698705,7.961411942270254,350.0510918238205,148.249570568759,103.0380013148362,78.76276833213204,178.7547699268961
1992,288.2483463147695,87.42750245859605,136.0098158850704,182.4553981567896,120.5890485894583,305.3704592498646,326.0586359170304,164.6534942809938,107.0032847288914,16.01107697030136,90.15765627995411,0.103711512944155,105.2431109754634,37.77548041675661,517.0992990099314,36.02996140108723,219.3260011999269,346.0792336600726,44.1174069566602,148.6161924730025,49.05620221962352,127.3420810129096,67.55508248768234,2634.748637201459,79.57630165728274,55.0077209512506,25.47132263903359,5.405967937376846,69.23021876872585,280.306200921803,61.95872183059057,133.6179925041167,234.921057735378,141.2213153002127,294.7559821743936,133.5625926998677,46.03727157424246,9.228494235311475,5.45887131144331,399.8416880079308,175.4728701963944,103.8072602294089,113.0280087058762,212.8893900451843
1993,481.4508772270898,122.4583563689898,202.7921637079,167.2714127881791,140.8338542817518,205.2308852489916,372.2347693819697,116.7712249911449,117.7809546945875,15.54282392763167,96.75674634715193,3.23239859950228,132.851963687151,39.9966299163892,328.3893594034789,28.59604781689137,208.6410686370547,143.0771023957926,92.13460119834514,254.7005457370536,60.09152021794796,142.5196229645802,111.0450422595359,2283.107905337867,39.35998162415162,175.1195647939138,9.298894211148085,4.795549570657265,38.25286273470549,311.2787292692151,68.46144380517389,169.896773193812,273.2495481164243,148.7307766635954,334.7390303477281,134.0895545177633,86.5268591423842,23.37125557269746,3.290907261445227,355.3370681334425,93.0306269848672,102.5990789337218,33.09308191168136,188.7530367813698
1994,512.0519482213673,107.4350597126942,156.5923121083559,165.0835283951907,118.589146157134,206.4952148748327,299.8155607200953,137.7045842523152,107.2775225574754,10.8381955768194,106.280392781529,2.995208549029424,109.2101876460532,27.59092329002844,539.3731513963239,109.0072451720534,189.994972615592,176.1742982408375,34.9136379731005,176.6073271435148,83.60961823583571,99.66103947725303,95.52151751128098,2579.326383811118,76.66632524941164,65.83731194477423,6.111698472741032,5.145571135797708,23.49576304955449,325.6709080066233,76.15595865015764,118.650307796995,349.5912435267624,200.3554105255248,334.949836544277,100.2532953726748,44.64228940528078,57.50898420843377,4.506225167308458,346.018352925867,101.7671185375822,147.9847102393166,36.19025986780159,198.7278532856764
1995,389.5738791660116,98.27900148281253,143.5090847373266,173.3617187694994,118.6531355694333,239.9349025946959,341.138272283669,108.9079713976144,128.2703781796472,15.79878728959596,88.44108541209836,3.820163820672434,95.31931372069273,36.93899475574677,474.7870814777178,58.39085809579502,170.9786972716502,97.9522469491384,53.45306747594635,309.371543026086,67.72734440359567,91.17170724233031,96.54721217622803,1730.182070644579,57.75512357479267,170.1749088230749,4.610953108662818,4.946329431529554,29.3586674077337,329.1767594058169,56.00079562451764,116.1855329667151,365.0147422869138,194.5248524925296,383.410869972645,112.0602040699224,77.4499017609741,27.23722069734347,3.938507691539574,314.2493421402452,54.07033914753571,128.1103517528502,16.45907078027474,193.8431011864039
1996,523.6801858256159,101.6357540593425,180.3554351418166,146.4994657900682,121.9089550218516,234.8212562391916,308.4589941322551,133.905061452486,166.8545469721345,16.34535727951753,87.04927360112175,14.27449758933989,79.1978486485773,42.42713152261592,362.7252654901361,54.47826577724271,244.8026293398613,115.5411564492048,31.65119995817187,355.1218361419771,53.62321679981614,101.1092135997977,151.4448723049359,1763.346408179018,84.9495019206133,178.441373911801,6.400580966571324,5.664213972078765,27.89759161546824,412.1015996456483,94.96018776667592,89.23815394040285,215.0667540965354,167.7929631074189,352.3946717575618,102.5481261787926,199.7606953262888,17.50522658774136,4.019035732744572,392.2210071178748,34.36243044872982,123.4731512625609,18.64483770489957,202.049547479245
